mission,roll,frame,Photo Date,Photo Time GMT,Center Point Lat,Center Point Lon,Nadir Lat,Nadir Lon,Lens mm,geon,feat,Clouds Percentage,Look Angle,Look Direction,Sun Azimuth,Sun Elevation Angle,camera,film,Camera (uncataloged),caption,Features from Image Detectives (not NASA),RecordType
ISS013,E,62292,20060729,160253,37,-77,37.5,-76.4,180,USA-VIRGINIA,"JAMES R., JAMESTOWN, SNGLNT",10,15,SW,136,66,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,62291,20060729,160242,37.5,-77.5,38,-77.1,180,USA-VIRGINIA,"RICHMOND, JAMES RIVER, SNGLNT",25,12,SW,135,65,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,62290,20060729,160238,37.5,-77.5,38.1,-77.4,180,USA-VIRGINIA,"RICHMOND, JAMES RIVER",25,12,S,135,65,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,62289,20060729,160233,38,-78,38.3,-77.7,180,USA-VIRGINIA,"L. ANNA, JAMES RIVER., LOUISA",10,8,SW,135,65,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,62288,20060729,160230,38,-78.5,38.4,-77.9,180,USA-VIRGINIA,AREA ENE OF CHARLOTTESVILLE,25,14,SW,135,64,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44993,20060630,205533,38.7,-77.4,38.3,-77.2,800,USA-VIRGINIA,"LAKE JACKSON,OCCOQUAN RES.",10,9,N,269,41,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44992,20060630,205518,38.7,-77.4,37.7,-78.1,800,USA-VIRGINIA,"LAKE JACKSON,OCCOQUAN RES.",10,22,NE,269,41,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44991,20060630,205517,38.7,-77.5,37.7,-78.2,800,USA-VIRGINIA,"MANASSAS,BRISTOW",10,22,NE,269,41,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44990,20060630,205516,38.8,-77.5,37.6,-78.2,800,USA-VIRGINIA,"MANASSAS,WELLINGTON",10,25,NE,269,41,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44989,20060630,205515,38.8,-77.5,37.6,-78.3,800,USA-VIRGINIA,"MANASSAS PARK,WELLINGTON",10,26,NE,269,41,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44988,20060630,205513,38.9,-77.5,37.5,-78.4,800,USA-VIRGINIA,"CONKLIN,DULLES AIRPORT",10,29,NE,269,42,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44987,20060630,205512,39,-77.5,37.5,-78.5,800,USA-VIRGINIA,"STERLING,BRAMBLETON",10,31,NE,269,42,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44986,20060630,205511,39,-77.4,37.4,-78.5,800,USA-VIRGINIA,"STERLING,DULLES AIRPORT",10,33,NE,269,42,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44985,20060630,205509,39,-77.4,37.3,-78.7,800,USA-VIRGINIA,"HATTONTOWN,DULLES AIRPORT",10,36,NE,269,42,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44984,20060630,205508,38.9,-77.5,37.3,-78.7,800,USA-VIRGINIA,"CHANTILLY,DULLES AIRPORT",10,34,NE,269,42,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44983,20060630,205457,37.4,-79.3,36.8,-79.4,800,USA-VIRGINIA,"FOREST,CLAY,INDUSTRIAL AREAS",25,12,N,269,42,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44982,20060630,205455,37.3,-79.3,36.8,-79.5,800,USA-VIRGINIA,"GOODE,BIG OTTER RIVER",10,10,N,269,42,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44981,20060630,205454,37.3,-79.4,36.7,-79.5,800,USA-VIRGINIA,"OTTER HILL,BIG OTTER RIVER",10,12,N,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44980,20060630,205453,37.2,-79.4,36.7,-79.6,800,USA-VIRGINIA,"MENTOW,GILLESPIE,OTTER HILL",10,10,N,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44979,20060630,205452,37.2,-79.4,36.6,-79.7,800,USA-VIRGINIA,"MENTOW,GILLESPIE,JOHNSON MTN.",10,13,N,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44978,20060630,205451,37.1,-79.4,36.6,-79.7,800,USA-VIRGINIA,"MOON MOUNTAIN,ROANOKE RIVER",10,11,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44977,20060630,205450,37.1,-79.3,36.6,-79.8,800,USA-VIRGINIA,"ALTAVISTA,ROANOKE RIVER",10,13,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44976,20060630,205449,37.1,-79.3,36.5,-79.8,800,USA-VIRGINIA,"ALTAVISTA,LEESVILLE LAKE",10,15,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44975,20060630,205448,37,-79.3,36.5,-79.9,800,USA-VIRGINIA,"SYCAMORE,SYCAMORE CREEK",10,15,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44974,20060630,205447,37,-79.4,36.4,-80,800,USA-VIRGINIA,"GRETNA,FARMERS MOUNTAIN",10,16,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44973,20060630,205446,36.9,-79.4,36.4,-80,800,USA-VIRGINIA,"WHITTLES,GALVESTON",10,15,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44972,20060630,205445,36.8,-79.3,36.3,-80.1,800,USA-VIRGINIA,"CHATHAM,CEDAR HILL",10,18,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44971,20060630,205443,36.8,-79.3,36.3,-80.2,800,USA-VIRGINIA,"MOTLEYS MILL,CEDAR HILL",10,19,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44970,20060630,205442,36.7,-79.2,36.2,-80.3,800,USA-VIRGINIA,"KEELING,RED OAK HOLLOW",10,22,E,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44969,20060630,205441,36.8,-79.3,36.2,-80.3,800,USA-VIRGINIA,"SPRING GARDEN,SHOCKOE",10,21,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44968,20060630,205440,36.7,-79.4,36.1,-80.4,800,USA-VIRGINIA,"DRY FORK,CARTERSVILLE",10,21,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,44967,20060630,205439,36.7,-79.4,36.1,-80.4,800,USA-VIRGINIA,"BLAIRS,RIDGECREST",10,21,NE,269,43,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25385,20060524,185235,37,-76.1,37.7,-74.8,800,USA-VIRGINIA,"CHESAPEAKE BAY,SUNGLINT",10,26,SW,245,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25384,20060524,185233,37,-76,37.7,-74.9,800,USA-VIRGINIA,"CHESAPEAKE BAY,SUNGLINT",10,23,SW,244,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25383,20060524,185232,37.1,-76,37.8,-75,800,USA-VIRGINIA,"FISHERMANS I.,SUNGLINT",10,22,SW,244,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25382,20060524,185231,37.1,-75.9,37.8,-75.1,800,USA-VIRGINIA,"SMITH I.,FISHERMANS I.,GLINT",10,19,SW,244,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25381,20060524,185230,37.2,-75.9,37.9,-75.1,800,USA-VIRGINIA,"MOCKHORN I.,MAGOTHY BAY,GLINT",10,19,SW,244,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25380,20060524,185229,37.3,-75.9,37.9,-75.2,800,USA-VIRGINIA,"MOCKHORN I.,MOCKHORN BAY,GLINT",10,17,SW,244,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25379,20060524,185228,37.3,-75.9,38,-75.2,800,USA-VIRGINIA,"CROW BAY,SHALLOW BAY, GLINT",10,18,SW,244,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25378,20060524,185226,37.4,-75.8,38,-75.4,800,USA-VIRGINIA,"HOG ISLAND BAY,OUTLET BAY",10,13,SW,243,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25377,20060524,185223,37.8,-75.6,38.2,-75.6,800,USA-VIRGINIA,"GARGATHY BAY,METOMPKIN I.",10,7,S,243,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25376,20060524,185222,37.7,-75.6,38.2,-75.6,800,USA-VIRGINIA,"METOMPKIN BAY,METOMPKIN I.",10,9,S,243,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25375,20060524,185221,37.7,-75.6,38.2,-75.7,800,USA-VIRGINIA,"CEDAR I.,METOMPKIN BAY",10,9,S,243,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25374,20060524,185220,37.6,-75.6,38.3,-75.7,800,USA-VIRGINIA,",CEDAR I.,BURTONS BAY",10,13,S,243,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25373,20060524,185219,37.6,-75.6,38.3,-75.8,800,USA-VIRGINIA,"PARRAMORE I.,CEDAR I.",10,13,S,242,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25372,20060524,185213,37.3,-75.8,38.6,-76.2,800,USA-VIRGINIA,"RAMSHORN BAY,OUTLET BAY,GLINT",10,24,S,242,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25371,20060524,185211,37.3,-75.9,38.6,-76.3,800,USA-VIRGINIA,"MOCKHORN ISLAND,OYSTER",10,24,S,241,60,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25370,20060524,185207,38.1,-75.3,38.8,-76.5,800,USA-VIRGINIA,"MILLS ISLAND,TIZZARD ISLAND",10,24,SE,241,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25369,20060524,185206,38,-75.3,38.8,-76.6,800,USA-VIRGINIA,"MILLS I.,TIZZARD I.,PARKER BAY",10,26,SE,241,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25368,20060524,185205,38,-75.4,38.9,-76.7,800,USA-VIRGINIA,"CHINCOTEAGUE I.,COCKLE POINT",10,27,SE,240,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25367,20060524,185204,37.9,-75.4,38.9,-76.7,800,USA-VIRGINIA,"CHINCOTEAGUE I.,WALLOPS I.",10,28,SE,240,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25366,20060524,185203,37.9,-75.5,39,-76.8,800,USA-VIRGINIA,"WALLOPS ISLAND,WALLOPS STATION",10,29,SE,240,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25365,20060524,185202,37.9,-75.5,39,-76.9,800,USA-VIRGINIA,"TEMPERANCEVILLE,BOGUES BAY",10,30,SE,240,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25364,20060524,185200,37.9,-75.5,39.1,-77,800,USA-VIRGINIA,"TEMPERANCEVILLE,SPOIL AREAS",10,32,SE,240,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25363,20060524,185159,37.8,-75.6,39.1,-77,800,USA-VIRGINIA,"NELSONIA,SPOIL AREAS,BLOXOM",10,32,SE,239,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25362,20060524,185158,37.8,-75.6,39.2,-77.1,800,USA-VIRGINIA,"RUE,SPOIL AREAS,PARKSLEY",10,34,SE,239,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25361,20060524,185157,37.7,-75.6,39.2,-77.2,800,USA-VIRGINIA,"ACOMAC,SPOIL AREAS,PARKSLEY",10,36,SE,239,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS013,E,25360,20060524,185156,37.7,-75.7,39.2,-77.2,800,USA-VIRGINIA,"OLNEY,SPOIL AREAS,MELFA",10,35,SE,239,61,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,17626,20070320,161141,36.8,-76,36.1,-74.4,800,USA-VIRGINIA,OCEANA NAVAL AIR STATION,10,30,W,158,52,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,17625,20070320,161130,36.9,-76.3,36.6,-75.1,800,USA-VIRGINIA,NORFOLK US NAVAL RESERVATION,10,22,W,157,51,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,17125,20070314,185008,36.8,-81.5,38.6,-81.7,800,USA-VIRGINIA,"MARION, HOLSTON R. V., MTS.",10,31,S,207,46,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15632,20070228,171941,36.8,-76,38.5,-74.8,800,USA-VIRGINIA,OCEANA NAVAL AIR STATION,10,34,SW,183,44,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15631,20070228,171938,36.9,-76.1,38.4,-75,800,USA-VIRGINIA,"CHESAPEAKE BAY,LYNNHAVEN ROADS",10,31,SW,182,44,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15630,20070228,171936,36.9,-76,38.3,-75.1,800,USA-VIRGINIA,"BROAD BAY,SEASHORE STATE PARK",10,28,SW,182,44,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15530,20070228,171911,37,-76.4,37.3,-76.7,180,USA-VIRGINIA,"NORFOLK,NEWPORT NEWS",10,8,SE,180,45,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15529,20070228,171909,36.9,-76.4,37.2,-76.8,180,USA-VIRGINIA,"NORFOLK,NEWPORT NEWS",10,9,SE,180,45,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15528,20070228,171904,36.8,-76.1,37,-77.1,180,USA-VIRGINIA,"NORFOLK,VIRGINA BEACH",10,18,E,179,45,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15355,20070227,183609,37.1,-76,46.3,-71.4,55,USA-VIRGINIA,"PAN,CHESAPEAKE BAY,SUFFOLK",50,HO,S,209,31,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15251,20070226,181419,36.9,-76,39.2,-75.2,800,USA-VIRGINIA,"C. HENRY, VIRGINIA BEACH,GLINT",25,38,S,200,40,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15250,20070226,181356,36.9,-76,38.3,-76.7,800,USA-VIRGINIA,"C. HENRY, N. VIRGINIA BEACH",25,27,SE,198,42,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15249,20070226,181350,36.9,-76,38,-77,800,USA-VIRGINIA,"C. HENRY, N. VIRGINIA BEACH",10,26,SE,198,42,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,15161,20070226,181416,37,-76,39.1,-75.4,200,USA-VIRGINIA,"VIRGINIA BEACH,OCEANA, SNGLNT.",25,35,S,200,40,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,14992,20070224,190850,38,-76.5,39.9,-75.5,180,USA-VIRGINIA,"PATUXENT R., LEXINGTON PARK",10,35,SW,215,34,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,14980,20070224,190757,38,-76.5,37.8,-78.8,180,USA-VIRGINIA,"PATUXENT R., LEXINGTON PARK",10,37,E,212,38,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,14979,20070224,190743,37,-76.5,37.3,-79.6,180,USA-VIRGINIA,"NORFOLK, NEWPORT NEWS",10,45,E,211,38,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,14978,20070224,190737,37,-76,37,-80,180,USA-VIRGINIA,"NORFOLK, VIRGINIA BEACH",10,52,E,210,39,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,14977,20070224,190721,37,-76.5,36.3,-80.9,180,USA-VIRGINIA,"NORFOLK, NEWPORT NEWS",10,HO,E,210,40,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,14976,20070224,190719,37,-76.5,36.3,-81,180,USA-VIRGINIA,"NORFOLK, NEWPORT NEWS",10,HO,E,209,40,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,14975,20070224,190717,37,-76.5,36.2,-81.2,180,USA-VIRGINIA,"NORFOLK, NEWPORT NEWS",10,HO,E,209,40,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,12980,20070127,134122,37,-76,30,-68.1,180,USA-VIRGINIA,"NORFOLK, JAMES R. EST., COAST",10,HO,NW,131,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,12979,20070127,134120,37,-76,30.1,-68.2,180,USA-VIRGINIA,"NORFOLK, JAMES R. EST., COAST",10,HO,NW,131,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,12978,20070127,134119,37,-76,30.1,-68.3,180,USA-VIRGINIA,"NORFOLK, JAMES R. EST., COAST",10,HO,NW,131,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,12977,20070127,134118,37,-76,30.2,-68.3,180,USA-VIRGINIA,"NORFOLK, JAMES R. EST., COAST",10,HO,NW,131,24,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,12964,20070126,131933,38,-76.5,36.1,-64.4,180,USA-VIRGINIA,"NAS PATUXENT R., CHESAPEAKE B.",10,HO,W,132,19,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,12963,20070126,131931,38,-76.5,36.1,-64.5,180,USA-VIRGINIA,"NAS PATUXENT R., CHESAPEAKE B.",10,HO,W,132,19,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,12962,20070126,131930,38,-76.5,36.2,-64.6,180,USA-VIRGINIA,"NAS PATUXENT R., CHESAPEAKE B.",10,HO,W,132,19,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,11580,20070110,201313,38.2,-78,33.4,-67.6,400,USA-VIRGINIA,PAN-CHEAPEAKE BAY AREA,50,HO,W,231,15,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,11579,20070110,201258,37.2,-76.7,34.1,-68.4,400,USA-VIRGINIA,"C. HENRY, JAMES R. ESTUARY",10,HO,W,230,15,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,11578,20070110,201257,37,-76.2,34.1,-68.4,400,USA-VIRGINIA,"C. HENRY, JAMES R. ESTUARY",25,HO,W,230,15,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,11575,20070110,201054,36.9,-76.1,39.3,-75.7,400,USA-VIRGINIA,"C. HENRY, VIRGINIA BEACH, SOFT",10,40,S,223,16,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,11574,20070110,201052,36.8,-76,39.3,-75.9,400,USA-VIRGINIA,"VIRGINIA BEACH, AIRPORT, SOFT",10,41,S,223,16,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,11573,20070110,201051,36.9,-76,39.4,-75.9,400,USA-VIRGINIA,"C. HENRY, VIRGINIA BEACH, SOFT",10,41,S,223,16,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,11520,20070110,201114,37,-76,38.5,-74.5,34,USA-VIRGINIA,"CHESAPEAKE B., ALBEMARLE SOUND",25,36,SW,224,16,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,11519,20070110,201105,37.5,-76,38.8,-75,34,USA-VIRGINIA,"CHESAPEAKE B., DELMARVA PEN.",50,29,SW,224,16,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
ISS014,E,11437,20070110,201232,36.5,-75,35.2,-69.8,35,USA-VIRGINIA,"PAN-C. HATTERAS, PAMLICO SOUND",75,HO,W,229,15,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,,,CatalogedWithCenterPoint
